Team,Season,Week,Date,Opp
Philadelphia Eagles,2007,12,2007-11-25,New England Patriots
Philadelphia Eagles,2007,13,2007-12-02,Seattle Seahawks
Philadelphia Eagles,2007,14,2007-12-09,New York Giants
Philadelphia Eagles,2007,15,2007-12-16,Dallas Cowboys
Philadelphia Eagles,2007,16,2007-12-23,New Orleans Saints
Philadelphia Eagles,2007,17,2007-12-30,Buffalo Bills
Philadelphia Eagles,2008,1,2008-09-07,St. Louis Rams
Philadelphia Eagles,2008,2,2008-09-15,Dallas Cowboys
Philadelphia Eagles,2008,3,2008-09-21,Pittsburgh Steelers
Philadelphia Eagles,2008,4,2008-09-28,Chicago Bears
Philadelphia Eagles,2008,5,2008-10-05,Washington Redskins
Philadelphia Eagles,2008,6,2008-10-12,San Francisco 49ers
Philadelphia Eagles,2008,8,2008-10-26,Atlanta Falcons
Philadelphia Eagles,2008,9,2008-11-02,Seattle Seahawks
Philadelphia Eagles,2008,10,2008-11-09,New York Giants
Philadelphia Eagles,2008,11,2008-11-16,Cincinnati Bengals
Philadelphia Eagles,2008,12,2008-11-23,Baltimore Ravens
Philadelphia Eagles,2008,13,2008-11-27,Arizona Cardinals
Philadelphia Eagles,2008,14,2008-12-07,New York Giants
Philadelphia Eagles,2008,15,2008-12-15,Cleveland Browns
Philadelphia Eagles,2008,16,2008-12-21,Washington Redskins
Philadelphia Eagles,2008,17,2008-12-28,Dallas Cowboys
Philadelphia Eagles,2008,18,2009-01-04,Minnesota Vikings
Philadelphia Eagles,2008,19,2009-01-11,New York Giants
Philadelphia Eagles,2008,20,2009-01-18,Arizona Cardinals
Philadelphia Eagles,2009,1,2009-09-13,Carolina Panthers
Philadelphia Eagles,2009,2,2009-09-20,New Orleans Saints
Philadelphia Eagles,2009,3,2009-09-27,Kansas City Chiefs
Philadelphia Eagles,2009,5,2009-10-11,Tampa Bay Buccaneers
Philadelphia Eagles,2009,6,2009-10-18,Oakland Raiders
Philadelphia Eagles,2009,7,2009-10-26,Washington Redskins
Philadelphia Eagles,2009,8,2009-11-01,New York Giants
Philadelphia Eagles,2009,9,2009-11-08,Dallas Cowboys
Philadelphia Eagles,2009,10,2009-11-15,San Diego Chargers
Philadelphia Eagles,2009,11,2009-11-22,Chicago Bears
Philadelphia Eagles,2009,12,2009-11-29,Washington Redskins
Philadelphia Eagles,2009,13,2009-12-06,Atlanta Falcons
Philadelphia Eagles,2009,14,2009-12-13,New York Giants
Philadelphia Eagles,2009,15,2009-12-20,San Francisco 49ers
Philadelphia Eagles,2009,16,2009-12-27,Denver Broncos
Philadelphia Eagles,2009,17,2010-01-03,Dallas Cowboys
Philadelphia Eagles,2009,18,2010-01-09,Dallas Cowboys
Philadelphia Eagles,2010,1,2010-09-12,Green Bay Packers
Philadelphia Eagles,2010,2,2010-09-19,Detroit Lions
Philadelphia Eagles,2010,3,2010-09-26,Jacksonville Jaguars
Philadelphia Eagles,2010,4,2010-10-03,Washington Redskins
Philadelphia Eagles,2010,5,2010-10-10,San Francisco 49ers
Philadelphia Eagles,2010,6,2010-10-17,Atlanta Falcons
Philadelphia Eagles,2010,7,2010-10-24,Tennessee Titans
Philadelphia Eagles,2010,9,2010-11-07,Indianapolis Colts
Philadelphia Eagles,2010,10,2010-11-15,Washington Redskins
Philadelphia Eagles,2010,11,2010-11-21,New York Giants
Philadelphia Eagles,2010,12,2010-11-28,Chicago Bears
Philadelphia Eagles,2010,13,2010-12-02,Houston Texans
Philadelphia Eagles,2010,14,2010-12-12,Dallas Cowboys
Philadelphia Eagles,2010,15,2010-12-19,New York Giants
Philadelphia Eagles,2010,16,2010-12-28,Minnesota Vikings
Philadelphia Eagles,2010,17,2011-01-02,Dallas Cowboys
Philadelphia Eagles,2010,18,2011-01-09,Green Bay Packers
Philadelphia Eagles,2011,1,2011-09-11,St. Louis Rams
Philadelphia Eagles,2011,2,2011-09-18,Atlanta Falcons
Philadelphia Eagles,2011,3,2011-09-25,New York Giants
Philadelphia Eagles,2011,4,2011-10-02,San Francisco 49ers
Philadelphia Eagles,2011,5,2011-10-09,Buffalo Bills
Philadelphia Eagles,2011,6,2011-10-16,Washington Redskins
Philadelphia Eagles,2011,8,2011-10-30,Dallas Cowboys
Philadelphia Eagles,2011,9,2011-11-07,Chicago Bears
Philadelphia Eagles,2011,10,2011-11-13,Arizona Cardinals
Philadelphia Eagles,2011,11,2011-11-20,New York Giants
Philadelphia Eagles,2011,12,2011-11-27,New England Patriots
Philadelphia Eagles,2011,13,2011-12-01,Seattle Seahawks
Philadelphia Eagles,2011,14,2011-12-11,Miami Dolphins
Philadelphia Eagles,2011,15,2011-12-18,New York Jets
Philadelphia Eagles,2011,16,2011-12-24,Dallas Cowboys
Philadelphia Eagles,2011,17,2012-01-01,Washington Redskins
Philadelphia Eagles,2012,1,2012-09-09,Cleveland Browns
Philadelphia Eagles,2012,2,2012-09-16,Baltimore Ravens
Philadelphia Eagles,2012,3,2012-09-23,Arizona Cardinals
Philadelphia Eagles,2012,4,2012-09-30,New York Giants
Philadelphia Eagles,2012,5,2012-10-07,Pittsburgh Steelers
Philadelphia Eagles,2012,6,2012-10-14,Detroit Lions
Philadelphia Eagles,2012,8,2012-10-28,Atlanta Falcons
Philadelphia Eagles,2012,9,2012-11-05,New Orleans Saints
Philadelphia Eagles,2012,10,2012-11-11,Dallas Cowboys
Philadelphia Eagles,2012,11,2012-11-18,Washington Redskins
Philadelphia Eagles,2012,12,2012-11-26,Carolina Panthers
Philadelphia Eagles,2012,13,2012-12-02,Dallas Cowboys
Philadelphia Eagles,2012,14,2012-12-09,Tampa Bay Buccaneers
Philadelphia Eagles,2012,15,2012-12-13,Cincinnati Bengals
Philadelphia Eagles,2012,16,2012-12-23,Washington Redskins
Philadelphia Eagles,2012,17,2012-12-30,New York Giants
Philadelphia Eagles,2013,1,2013-09-09,Washington Redskins
Philadelphia Eagles,2013,2,2013-09-15,San Diego Chargers
Philadelphia Eagles,2013,3,2013-09-19,Kansas City Chiefs
Philadelphia Eagles,2013,4,2013-09-29,Denver Broncos
Philadelphia Eagles,2013,5,2013-10-06,New York Giants
Philadelphia Eagles,2013,6,2013-10-13,Tampa Bay Buccaneers
Philadelphia Eagles,2013,7,2013-10-20,Dallas Cowboys
Philadelphia Eagles,2013,8,2013-10-27,New York Giants
Philadelphia Eagles,2013,9,2013-11-03,Oakland Raiders
Philadelphia Eagles,2013,10,2013-11-10,Green Bay Packers
Philadelphia Eagles,2013,11,2013-11-17,Washington Redskins
Philadelphia Eagles,2013,13,2013-12-01,Arizona Cardinals
Philadelphia Eagles,2013,14,2013-12-08,Detroit Lions
Philadelphia Eagles,2013,15,2013-12-15,Minnesota Vikings
Philadelphia Eagles,2013,16,2013-12-22,Chicago Bears
Philadelphia Eagles,2013,17,2013-12-29,Dallas Cowboys
Philadelphia Eagles,2013,18,2014-01-04,New Orleans Saints
Philadelphia Eagles,2014,1,2014-09-07,Jacksonville Jaguars
Philadelphia Eagles,2014,2,2014-09-15,Indianapolis Colts
Philadelphia Eagles,2014,3,2014-09-21,Washington Redskins
Philadelphia Eagles,2014,4,2014-09-28,San Francisco 49ers
Philadelphia Eagles,2014,5,2014-10-05,St. Louis Rams
Philadelphia Eagles,2014,6,2014-10-12,New York Giants
Philadelphia Eagles,2014,8,2014-10-26,Arizona Cardinals
Philadelphia Eagles,2014,9,2014-11-02,Houston Texans
Philadelphia Eagles,2014,10,2014-11-10,Carolina Panthers
Philadelphia Eagles,2014,11,2014-11-16,Green Bay Packers
Philadelphia Eagles,2014,12,2014-11-23,Tennessee Titans
Philadelphia Eagles,2014,13,2014-11-27,Dallas Cowboys
Philadelphia Eagles,2014,14,2014-12-07,Seattle Seahawks
Philadelphia Eagles,2014,15,2014-12-14,Dallas Cowboys
Philadelphia Eagles,2014,16,2014-12-20,Washington Redskins
Philadelphia Eagles,2014,17,2014-12-28,New York Giants
Philadelphia Eagles,2015,1,2015-09-14,Atlanta Falcons
Philadelphia Eagles,2015,2,2015-09-20,Dallas Cowboys
Philadelphia Eagles,2015,3,2015-09-27,New York Jets
Philadelphia Eagles,2015,4,2015-10-04,Washington Redskins
Philadelphia Eagles,2015,5,2015-10-11,New Orleans Saints
Philadelphia Eagles,2015,6,2015-10-19,New York Giants
Philadelphia Eagles,2015,7,2015-10-25,Carolina Panthers
Philadelphia Eagles,2015,9,2015-11-08,Dallas Cowboys
Philadelphia Eagles,2015,10,2015-11-15,Miami Dolphins
Philadelphia Eagles,2015,11,2015-11-22,Tampa Bay Buccaneers
Philadelphia Eagles,2015,12,2015-11-26,Detroit Lions
Philadelphia Eagles,2015,13,2015-12-06,New England Patriots
Philadelphia Eagles,2015,14,2015-12-13,Buffalo Bills
Philadelphia Eagles,2015,15,2015-12-20,Arizona Cardinals
Philadelphia Eagles,2015,16,2015-12-26,Washington Redskins
Philadelphia Eagles,2015,17,2016-01-03,New York Giants
Philadelphia Eagles,2016,1,2016-09-11,Cleveland Browns
Philadelphia Eagles,2016,2,2016-09-19,Chicago Bears
Philadelphia Eagles,2016,3,2016-09-25,Pittsburgh Steelers
Philadelphia Eagles,2016,5,2016-10-09,Detroit Lions
Philadelphia Eagles,2016,6,2016-10-16,Washington Redskins
Philadelphia Eagles,2016,7,2016-10-23,Minnesota Vikings
Philadelphia Eagles,2016,8,2016-10-30,Dallas Cowboys
Philadelphia Eagles,2016,9,2016-11-06,New York Giants
Philadelphia Eagles,2016,10,2016-11-13,Atlanta Falcons
Philadelphia Eagles,2016,11,2016-11-20,Seattle Seahawks
Philadelphia Eagles,2016,12,2016-11-28,Green Bay Packers
Philadelphia Eagles,2016,13,2016-12-04,Cincinnati Bengals
Philadelphia Eagles,2016,14,2016-12-11,Washington Redskins
Philadelphia Eagles,2016,15,2016-12-18,Baltimore Ravens
Philadelphia Eagles,2016,16,2016-12-22,New York Giants
Philadelphia Eagles,2016,17,2017-01-01,Dallas Cowboys
Philadelphia Eagles,2017,1,2017-09-10,Washington Redskins
Philadelphia Eagles,2017,2,2017-09-17,Kansas City Chiefs
Philadelphia Eagles,2017,3,2017-09-24,New York Giants
Philadelphia Eagles,2017,4,2017-10-01,Los Angeles Chargers
Philadelphia Eagles,2017,5,2017-10-08,Arizona Cardinals
Philadelphia Eagles,2017,6,2017-10-12,Carolina Panthers
Philadelphia Eagles,2017,7,2017-10-23,Washington Redskins
Philadelphia Eagles,2017,8,2017-10-29,San Francisco 49ers
Philadelphia Eagles,2017,9,2017-11-05,Denver Broncos
Philadelphia Eagles,2017,11,2017-11-19,Dallas Cowboys
Philadelphia Eagles,2017,12,2017-11-26,Chicago Bears
Philadelphia Eagles,2017,13,2017-12-03,Seattle Seahawks
Philadelphia Eagles,2017,14,2017-12-10,Los Angeles Rams
Philadelphia Eagles,2017,15,2017-12-17,New York Giants
Philadelphia Eagles,2017,16,2017-12-25,Oakland Raiders
Philadelphia Eagles,2017,17,2017-12-31,Dallas Cowboys
Philadelphia Eagles,2017,18,2018-01-13,Atlanta Falcons
Philadelphia Eagles,2017,19,2018-01-21,Minnesota Vikings
Philadelphia Eagles,2017,20,2018-02-04,New England Patriots
Philadelphia Eagles,2018,1,2018-09-06,Atlanta Falcons
Philadelphia Eagles,2018,2,2018-09-16,Tampa Bay Buccaneers
Philadelphia Eagles,2018,3,2018-09-23,Indianapolis Colts
Philadelphia Eagles,2018,4,2018-09-30,Tennessee Titans
Philadelphia Eagles,2018,5,2018-10-07,Minnesota Vikings
Philadelphia Eagles,2018,6,2018-10-11,New York Giants
Philadelphia Eagles,2018,7,2018-10-21,Carolina Panthers
Philadelphia Eagles,2018,8,2018-10-28,Jacksonville Jaguars
Philadelphia Eagles,2018,10,2018-11-11,Dallas Cowboys
Philadelphia Eagles,2018,11,2018-11-18,New Orleans Saints
Philadelphia Eagles,2018,12,2018-11-25,New York Giants
Philadelphia Eagles,2018,13,2018-12-03,Washington Redskins
Philadelphia Eagles,2018,14,2018-12-09,Dallas Cowboys
Philadelphia Eagles,2018,15,2018-12-16,Los Angeles Rams
Philadelphia Eagles,2018,16,2018-12-23,Houston Texans
Philadelphia Eagles,2018,17,2018-12-30,Washington Redskins
Philadelphia Eagles,2018,18,2019-01-06,Chicago Bears
Philadelphia Eagles,2018,19,2019-01-13,New Orleans Saints
Philadelphia Eagles,2019,1,2019-09-08,Washington Redskins
Philadelphia Eagles,2019,2,2019-09-15,Atlanta Falcons
Philadelphia Eagles,2019,3,2019-09-22,Detroit Lions
Philadelphia Eagles,2019,4,2019-09-26,Green Bay Packers
Philadelphia Eagles,2019,5,2019-10-06,New York Jets
Philadelphia Eagles,2019,6,2019-10-13,Minnesota Vikings
Philadelphia Eagles,2019,7,2019-10-20,Dallas Cowboys
Philadelphia Eagles,2019,8,2019-10-27,Buffalo Bills
Philadelphia Eagles,2019,9,2019-11-03,Chicago Bears
Philadelphia Eagles,2019,11,2019-11-17,New England Patriots
Philadelphia Eagles,2019,12,2019-11-24,Seattle Seahawks
Philadelphia Eagles,2019,13,2019-12-01,Miami Dolphins
Philadelphia Eagles,2019,14,2019-12-09,New York Giants
Philadelphia Eagles,2019,15,2019-12-15,Washington Redskins
Philadelphia Eagles,2019,16,2019-12-22,Dallas Cowboys
Philadelphia Eagles,2019,17,2019-12-29,New York Giants
Philadelphia Eagles,2019,18,2020-01-05,Seattle Seahawks
Philadelphia Eagles,2020,1,2020-09-13,Washington Football Team
Philadelphia Eagles,2020,2,2020-09-20,Los Angeles Rams
Philadelphia Eagles,2020,3,2020-09-27,Cincinnati Bengals
Philadelphia Eagles,2020,4,2020-10-04,San Francisco 49ers
Philadelphia Eagles,2020,5,2020-10-11,Pittsburgh Steelers
Philadelphia Eagles,2020,6,2020-10-18,Baltimore Ravens
Philadelphia Eagles,2020,7,2020-10-22,New York Giants
Philadelphia Eagles,2020,8,2020-11-01,Dallas Cowboys
Philadelphia Eagles,2020,10,2020-11-15,New York Giants
Philadelphia Eagles,2020,11,2020-11-22,Cleveland Browns
Philadelphia Eagles,2020,12,2020-11-30,Seattle Seahawks
Philadelphia Eagles,2020,13,2020-12-06,Green Bay Packers
Philadelphia Eagles,2020,14,2020-12-13,New Orleans Saints
Philadelphia Eagles,2020,15,2020-12-20,Arizona Cardinals
Philadelphia Eagles,2020,16,2020-12-27,Dallas Cowboys
Philadelphia Eagles,2020,17,2021-01-03,Washington Football Team
Philadelphia Eagles,2021,1,2021-09-12,Atlanta Falcons
Philadelphia Eagles,2021,2,2021-09-19,San Francisco 49ers
Philadelphia Eagles,2021,3,2021-09-27,Dallas Cowboys
Philadelphia Eagles,2021,4,2021-10-03,Kansas City Chiefs
Philadelphia Eagles,2021,5,2021-10-10,Carolina Panthers
Philadelphia Eagles,2021,6,2021-10-14,Tampa Bay Buccaneers
Philadelphia Eagles,2021,7,2021-10-24,Las Vegas Raiders
Philadelphia Eagles,2021,8,2021-10-31,Detroit Lions
Philadelphia Eagles,2021,9,2021-11-07,Los Angeles Chargers
Philadelphia Eagles,2021,10,2021-11-14,Denver Broncos
Philadelphia Eagles,2021,11,2021-11-21,New Orleans Saints
Philadelphia Eagles,2021,12,2021-11-28,New York Giants
Philadelphia Eagles,2021,13,2021-12-05,New York Jets
Philadelphia Eagles,2021,15,2021-12-21,Washington Football Team
Philadelphia Eagles,2021,16,2021-12-26,New York Giants
Philadelphia Eagles,2021,17,2022-01-02,Washington Football Team
Philadelphia Eagles,2021,18,2022-01-08,Dallas Cowboys
Philadelphia Eagles,2021,19,2022-01-16,Tampa Bay Buccaneers
Philadelphia Eagles,2022,1,2022-09-11,Detroit Lions
Philadelphia Eagles,2022,2,2022-09-19,Minnesota Vikings
Philadelphia Eagles,2022,3,2022-09-25,Washington Commanders
Philadelphia Eagles,2022,4,2022-10-02,Jacksonville Jaguars
Philadelphia Eagles,2022,5,2022-10-09,Arizona Cardinals
Philadelphia Eagles,2022,6,2022-10-16,Dallas Cowboys
Philadelphia Eagles,2022,8,2022-10-30,Pittsburgh Steelers
Philadelphia Eagles,2022,9,2022-11-03,Houston Texans
Philadelphia Eagles,2022,10,2022-11-14,Washington Commanders
Philadelphia Eagles,2022,11,2022-11-20,Indianapolis Colts
Philadelphia Eagles,2022,12,2022-11-27,Green Bay Packers
Philadelphia Eagles,2022,13,2022-12-04,Tennessee Titans
Philadelphia Eagles,2022,14,2022-12-11,New York Giants
Philadelphia Eagles,2022,15,2022-12-18,Chicago Bears
Philadelphia Eagles,2022,16,2022-12-24,Dallas Cowboys
Philadelphia Eagles,2022,17,2023-01-01,New Orleans Saints
Philadelphia Eagles,2022,18,2023-01-08,New York Giants
Philadelphia Eagles,2022,19,2023-01-21,New York Giants
Philadelphia Eagles,2022,20,2023-01-29,San Francisco 49ers
Philadelphia Eagles,2022,21,2023-02-12,Kansas City Chiefs
Philadelphia Eagles,2023,1,2023-09-10,New England Patriots
Philadelphia Eagles,2023,2,2023-09-14,Minnesota Vikings
Philadelphia Eagles,2023,3,2023-09-25,Tampa Bay Buccaneers
Philadelphia Eagles,2023,4,2023-10-01,Washington Commanders
Philadelphia Eagles,2023,5,2023-10-08,Los Angeles Rams
Philadelphia Eagles,2023,6,2023-10-15,New York Jets
Philadelphia Eagles,2023,7,2023-10-22,Miami Dolphins
Philadelphia Eagles,2023,8,2023-10-29,Washington Commanders
Philadelphia Eagles,2023,9,2023-11-05,Dallas Cowboys
Philadelphia Eagles,2023,11,2023-11-20,Kansas City Chiefs
Philadelphia Eagles,2023,12,2023-11-26,Buffalo Bills
Philadelphia Eagles,2023,13,2023-12-03,San Francisco 49ers
Philadelphia Eagles,2023,14,2023-12-10,Dallas Cowboys
Philadelphia Eagles,2023,15,2023-12-18,Seattle Seahawks
Philadelphia Eagles,2023,16,2023-12-25,New York Giants
Philadelphia Eagles,2023,17,2023-12-31,Arizona Cardinals
Philadelphia Eagles,2023,18,2024-01-07,New York Giants
Philadelphia Eagles,2023,19,2024-01-15,Tampa Bay Buccaneers
Philadelphia Eagles,2024,1,2024-09-06,Green Bay Packers
Philadelphia Eagles,2024,2,2024-09-16,Atlanta Falcons
Philadelphia Eagles,2024,3,2024-09-22,New Orleans Saints
Philadelphia Eagles,2024,4,2024-09-29,Tampa Bay Buccaneers
Philadelphia Eagles,2024,6,2024-10-13,Cleveland Browns
Philadelphia Eagles,2024,7,2024-10-20,New York Giants
Philadelphia Eagles,2024,8,2024-10-27,Cincinnati Bengals
Philadelphia Eagles,2024,9,2024-11-03,Jacksonville Jaguars
Philadelphia Eagles,2024,10,2024-11-10,Dallas Cowboys
Philadelphia Eagles,2024,11,2024-11-14,Washington Commanders
Philadelphia Eagles,2024,12,2024-11-24,Los Angeles Rams
Philadelphia Eagles,2024,13,2024-12-01,Baltimore Ravens
Philadelphia Eagles,2024,14,2024-12-08,Carolina Panthers
Philadelphia Eagles,2024,15,2024-12-15,Pittsburgh Steelers
Philadelphia Eagles,2024,16,2024-12-22,Washington Commanders
Philadelphia Eagles,2024,17,2024-12-29,Dallas Cowboys
Philadelphia Eagles,2024,18,2025-01-05,New York Giants
Philadelphia Eagles,2024,19,2025-01-12,Green Bay Packers
Philadelphia Eagles,2024,20,2025-01-19,Los Angeles Rams
Philadelphia Eagles,2024,21,2025-01-26,Washington Commanders
Philadelphia Eagles,2024,22,2025-02-09,Kansas City Chiefs
